"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"heart-switzerland",4,"dropToValue",1024,0.1,"cone",0.05,1,0.3722,0.5484
"heart-switzerland",16,"dropToValue",256,0.1,"cone",0.05,1,0.3722,0.4839
"heart-switzerland",2,"dropToValue",256,0.01,"cone",0.05,1,0.3722,0.4516
"heart-switzerland",3,"dropToValue",512,0.1,"rect",0,1,0.3679,0.3871
"heart-switzerland",32,"dropToValue",512,0.01,"cone",0,1,0.3667,0.5484
"heart-switzerland",8,"dropToValue",1024,0.01,"cone",0.05,1,0.3667,0.3871
"heart-switzerland",4,"dropToValue",256,0.1,"rect",0,1,0.3611,0.5161
"heart-switzerland",8,"dropToValue",256,1,"cone",0.05,1,0.3556,0.2258
"heart-switzerland",2,"dropToValue",256,0.1,"cone",0.05,1,0.3556,0.5161
"heart-switzerland",3,"dropToValue",256,0.1,"cone",0.05,1,0.3536,0.4516
"heart-switzerland",3,"dropToValue",512,0.1,"cone",0.05,1,0.3536,0.5161
"heart-switzerland",8,"dropToValue",256,0.1,"cone",0.05,1,0.35,0.4194
"heart-switzerland",32,"dropToValue",512,0.01,"cone",0.05,1,0.35,0.3871
"heart-switzerland",4,"dropToValue",256,0.1,"cone",0.05,1,0.35,0.5161
"heart-switzerland",4,"dropToValue",512,0.1,"cone",0,1,0.35,0.4516
"heart-switzerland",2,"dropToValue",512,0.1,"rect",0.05,1,0.35,0.4516
"heart-switzerland",8,"dropToValue",1024,0.1,"cone",0.05,1,0.3444,0.4839
"heart-switzerland",8,"dropToValue",1024,0.1,"cone",0,1,0.3444,0.3871
"heart-switzerland",16,"dropToValue",256,0.01,"cone",0.05,1,0.3444,0.5161
"heart-switzerland",4,"dropToValue",512,0.1,"cone",0.05,1,0.3444,0.3871
"heart-switzerland",4,"dropToValue",512,0.1,"rect",0.05,1,0.3444,0.1935
"heart-switzerland",3,"dropToValue",1024,0.1,"cone",0.05,1,0.3393,0.3548
"heart-switzerland",8,"dropToValue",512,0.1,"cone",0,1,0.3389,0.4194
"heart-switzerland",4,"dropToValue",256,0.1,"rect",0.05,1,0.3389,0.5484
"heart-switzerland",2,"dropToValue",1024,0.1,"rect",0.05,1,0.3389,0.3226
"heart-switzerland",16,"dropToValue",512,1,"cone",0,1,0.3389,0.2258
"heart-switzerland",32,"dropToValue",256,0.01,"rect",0,1,0.3333,0.5161
"heart-switzerland",16,"dropToValue",512,0.1,"cone",0.05,1,0.3333,0.4516
"heart-switzerland",16,"dropToValue",1024,0.01,"rect",0,1,0.3222,0.4516
"heart-switzerland",8,"dropToValue",512,0.01,"cone",0,1,0.3222,0.4516
"heart-switzerland",32,"dropToValue",1024,0.01,"cone",0.05,1,0.3222,0.2581
"heart-switzerland",3,"dropToValue",512,0.1,"cone",0,1,0.3214,0.4516
"heart-switzerland",3,"dropToValue",256,0.1,"cone",0,1,0.3214,0.3871
"heart-switzerland",16,"dropToValue",512,0.1,"cone",0,1,0.3167,0.4516
"heart-switzerland",16,"dropToValue",1024,0.1,"cone",0,1,0.3167,0.3548
"heart-switzerland",3,"dropToValue",256,0.1,"rect",0,1,0.3107,0.3548
"heart-switzerland",3,"dropToValue",1024,0.01,"cone",0.05,1,0.3071,0.4516
"heart-switzerland",3,"dropToValue",1024,0.1,"rect",0.05,1,0.3071,0.3548
"heart-switzerland",32,"dropToValue",1024,0.01,"cone",0,1,0.3056,0.3548
"heart-switzerland",3,"dropToValue",256,0.1,"rect",0.05,1,0.3036,0.3226
"heart-switzerland",3,"dropToValue",1024,0.1,"cone",0,1,0.3,0.3548
"heart-switzerland",32,"dropToValue",512,0.01,"rect",0.05,1,0.3,0.2581
"heart-switzerland",8,"dropToValue",256,0.1,"rect",0.05,1,0.3,0.3871
"heart-switzerland",3,"dropToValue",1024,0.01,"cone",0,1,0.2964,0.5484
"heart-switzerland",3,"dropToValue",512,0.01,"rect",0.05,1,0.2929,0.5161
"heart-switzerland",16,"dropToValue",1024,0.01,"cone",0.05,1,0.2833,0.4194
"heart-switzerland",32,"dropToValue",512,0.01,"rect",0,1,0.2833,0.3871
"heart-switzerland",3,"dropToValue",512,0.01,"rect",0,1,0.2821,0.4839
"heart-switzerland",3,"dropToValue",512,0.1,"rect",0.05,1,0.2821,0.3871
"heart-switzerland",3,"dropToValue",1024,0.01,"rect",0,1,0.275,0.4839
"heart-switzerland",3,"dropToValue",256,0.01,"rect",0,1,0.275,0.5806
"heart-switzerland",32,"dropToValue",256,0.01,"cone",0,1,0.2722,0.4194
"heart-switzerland",3,"dropToValue",1024,0.01,"rect",0.05,1,0.2714,0.4516
"heart-switzerland",3,"dropToValue",256,0.01,"cone",0.05,1,0.2714,0.4516
"heart-switzerland",3,"dropToValue",256,0.01,"rect",0.05,1,0.2679,0.5161
"heart-switzerland",32,"dropToValue",1024,0.1,"cone",0,1,0.2611,0.4516
"heart-switzerland",32,"dropToValue",256,0.1,"cone",0,1,0.2611,0.4194
"heart-switzerland",3,"dropToValue",256,0.01,"cone",0,1,0.2571,0.4516
"heart-switzerland",32,"dropToValue",256,0.01,"rect",0.05,1,0.2556,0.3871
"heart-switzerland",32,"dropToValue",512,0.1,"cone",0,1,0.2333,0.4194
"heart-switzerland",32,"dropToValue",256,0.1,"cone",0.05,1,0.2278,0.4194
"heart-switzerland",32,"dropToValue",512,0.1,"cone",0.05,1,0.2222,0.4194
"heart-switzerland",2,"dropToValue",512,1,"cone",0,1,0.2222,0.4194
"heart-switzerland",3,"dropToValue",512,0.01,"cone",0.05,1,0.2143,0.4839
"heart-switzerland",3,"dropToValue",512,0.01,"cone",0,1,0.2143,0.5161
"heart-switzerland",2,"dropToValue",512,1,"cone",0.05,1,0.1944,0.0645
"heart-switzerland",3,"dropToValue",1024,0.1,"rect",0,1,0.1821,0.0645
"heart-switzerland",4,"dropToValue",512,0.1,"rect",0,1,0.1667,0.0645
"heart-switzerland",4,"dropToValue",1024,0.1,"rect",0.05,1,0.15,0.0645
"heart-switzerland",3,"dropToValue",256,1,"cone",0.05,1,0.1429,0.0645
"heart-switzerland",3,"dropToValue",512,1,"cone",0.05,1,0.1321,0.0645
"heart-switzerland",3,"dropToValue",256,1,"rect",0,1,0.1321,0.0645
"heart-switzerland",3,"dropToValue",512,1,"rect",0,1,0.1321,0.0645
"heart-switzerland",3,"dropToValue",1024,1,"cone",0.05,1,0.1214,0.0645
"heart-switzerland",3,"dropToValue",256,1,"rect",0.05,1,0.1214,0.0645
"heart-switzerland",3,"dropToValue",256,1,"cone",0,1,0.1214,0.0645
"heart-switzerland",3,"dropToValue",1024,1,"cone",0,1,0.1214,0.0645
"heart-switzerland",3,"dropToValue",512,1,"rect",0.05,1,0.1179,0.0645
"heart-switzerland",3,"dropToValue",1024,1,"rect",0.05,1,0.1179,0.0645
"heart-switzerland",32,"dropToValue",256,0.1,"rect",0.05,1,0.1111,0.0645
"heart-switzerland",3,"dropToValue",512,1,"cone",0,1,0.1071,0.0645
"heart-switzerland",3,"dropToValue",1024,1,"rect",0,1,0.1071,0.0645
"heart-switzerland",2,"dropToValue",256,1,"cone",0.05,1,0.1056,0.0645
"heart-switzerland",4,"dropToValue",1024,0.1,"rect",0,1,0.1056,0.0645
"heart-switzerland",2,"dropToValue",256,1,"rect",0.05,1,0.1,0.0645
"heart-switzerland",16,"dropToValue",512,0.1,"rect",0.05,1,0.1,0.0645
"heart-switzerland",2,"dropToValue",256,1,"rect",0,1,0.0944,0.0645
"heart-switzerland",2,"dropToValue",1024,1,"cone",0,1,0.0944,0.0645
"heart-switzerland",8,"dropToValue",256,0.1,"rect",0,1,0.0944,0.0645
"heart-switzerland",8,"dropToValue",512,0.1,"rect",0.05,1,0.0889,0.0645
"heart-switzerland",4,"dropToValue",512,1,"cone",0.05,1,0.0889,0.0645
"heart-switzerland",2,"dropToValue",512,1,"rect",0.05,1,0.0889,0.0645
"heart-switzerland",32,"dropToValue",512,0.1,"rect",0.05,1,0.0833,0.0645
"heart-switzerland",4,"dropToValue",256,1,"rect",0.05,1,0.0833,0.0645
"heart-switzerland",4,"dropToValue",512,1,"cone",0,1,0.0833,0.0645
"heart-switzerland",2,"dropToValue",512,1,"rect",0,1,0.0833,0.0645
"heart-switzerland",32,"dropToValue",1024,1,"cone",0.05,1,0.0722,0.0645
"heart-switzerland",16,"dropToValue",1024,0.1,"rect",0.05,1,0.0722,0.0645
