"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"energy-y2",8,"dropToValue",1024,0.01,"rect",0,1,0.9655,0.9063
"energy-y2",16,"dropToValue",256,0.01,"rect",0,1,0.9638,0.8594
"energy-y2",32,"dropToValue",1024,0.01,"rect",0,1,0.9629,0.9115
"energy-y2",32,"dropToValue",512,0.01,"rect",0,1,0.9629,0.901
"energy-y2",16,"dropToValue",1024,0.01,"rect",0,1,0.9603,0.8854
"energy-y2",16,"dropToValue",512,0.01,"rect",0,1,0.9569,0.8958
"energy-y2",32,"dropToValue",256,0.01,"rect",0,1,0.9543,0.8854
"energy-y2",8,"dropToValue",512,0.01,"rect",0,1,0.9526,0.8854
"energy-y2",8,"dropToValue",512,0.1,"cone",0,1,0.9474,0.875
"energy-y2",8,"dropToValue",256,0.1,"cone",0,1,0.944,0.9062
"energy-y2",4,"dropToValue",256,0.1,"rect",0,1,0.9431,0.8698
"energy-y2",8,"dropToValue",512,0.01,"cone",0,1,0.9422,0.8698
"energy-y2",4,"dropToValue",512,0.1,"cone",0,1,0.9397,0.8906
"energy-y2",16,"dropToValue",1024,0.01,"cone",0,1,0.9362,0.901
"energy-y2",4,"dropToValue",1024,0.1,"cone",0,1,0.9345,0.8698
"energy-y2",16,"dropToValue",256,0.01,"cone",0,1,0.9345,0.8646
"energy-y2",4,"dropToValue",1024,0.01,"rect",0,1,0.9336,0.875
"energy-y2",8,"dropToValue",1024,0.01,"cone",0,1,0.9319,0.8906
"energy-y2",2,"dropToValue",512,0.1,"cone",0,1,0.931,0.8542
"energy-y2",4,"dropToValue",1024,0.1,"cone",0.05,1,0.9293,0.901
"energy-y2",8,"dropToValue",256,0.01,"rect",0,1,0.9276,0.8594
"energy-y2",32,"dropToValue",512,0.01,"cone",0,1,0.9276,0.8646
"energy-y2",16,"dropToValue",512,0.01,"cone",0,1,0.9267,0.901
"energy-y2",2,"dropToValue",256,0.1,"rect",0,1,0.9241,0.8542
"energy-y2",2,"dropToValue",1024,0.1,"cone",0,1,0.9224,0.8854
"energy-y2",4,"dropToValue",512,0.01,"cone",0.05,1,0.9216,0.8177
"energy-y2",16,"dropToValue",256,0.1,"cone",0,1,0.9207,0.8906
"energy-y2",4,"dropToValue",512,0.01,"rect",0,1,0.9207,0.8542
"energy-y2",4,"dropToValue",256,0.1,"cone",0.05,1,0.9172,0.8385
"energy-y2",4,"dropToValue",512,0.01,"cone",0,1,0.9172,0.8333
"energy-y2",2,"dropToValue",256,0.01,"cone",0.05,1,0.9164,0.8229
"energy-y2",8,"dropToValue",256,0.01,"cone",0,1,0.9164,0.8542
"energy-y2",16,"dropToValue",1024,0.1,"cone",0.05,1,0.9164,0.8594
"energy-y2",2,"dropToValue",256,0.01,"cone",0,1,0.9147,0.8177
"energy-y2",8,"dropToValue",512,0.01,"cone",0.05,1,0.9147,0.8125
"energy-y2",16,"dropToValue",1024,0.01,"cone",0.05,1,0.9138,0.8229
"energy-y2",2,"dropToValue",1024,0.01,"rect",0,1,0.9138,0.849
"energy-y2",32,"dropToValue",1024,0.01,"cone",0,1,0.9121,0.8438
"energy-y2",16,"dropToValue",512,0.1,"cone",0,1,0.9121,0.8854
"energy-y2",16,"dropToValue",1024,0.1,"cone",0,1,0.9121,0.8802
"energy-y2",16,"dropToValue",512,0.01,"cone",0.05,1,0.9112,0.8333
"energy-y2",2,"dropToValue",1024,0.01,"cone",0.05,1,0.9112,0.8438
"energy-y2",2,"dropToValue",512,0.01,"cone",0,1,0.9103,0.8333
"energy-y2",4,"dropToValue",256,0.01,"rect",0,1,0.9086,0.8438
"energy-y2",2,"dropToValue",1024,0.01,"cone",0,1,0.9086,0.8438
"energy-y2",4,"dropToValue",1024,0.01,"cone",0.05,1,0.9069,0.8229
"energy-y2",2,"dropToValue",512,0.01,"cone",0.05,1,0.9069,0.8281
"energy-y2",4,"dropToValue",256,0.1,"cone",0,1,0.9069,0.8385
"energy-y2",2,"dropToValue",512,0.1,"cone",0.05,1,0.9069,0.8385
"energy-y2",8,"dropToValue",1024,0.1,"cone",0.05,1,0.906,0.8542
"energy-y2",2,"dropToValue",256,0.01,"rect",0,1,0.906,0.849
"energy-y2",4,"dropToValue",512,0.1,"cone",0.05,1,0.9052,0.8281
"energy-y2",16,"dropToValue",512,0.1,"cone",0.05,1,0.9034,0.8438
"energy-y2",8,"dropToValue",256,0.01,"cone",0.05,1,0.9026,0.8177
"energy-y2",4,"dropToValue",256,0.01,"cone",0,1,0.9026,0.8281
"energy-y2",2,"dropToValue",512,0.01,"rect",0,1,0.9026,0.849
"energy-y2",4,"dropToValue",512,0.1,"rect",0.05,1,0.9024,0.8958
"energy-y2",4,"dropToValue",1024,0.01,"cone",0,1,0.9017,0.8438
"energy-y2",2,"dropToValue",1024,0.1,"cone",0.05,1,0.9017,0.8542
"energy-y2",4,"dropToValue",256,0.01,"cone",0.05,1,0.9009,0.8177
"energy-y2",2,"dropToValue",512,0.1,"rect",0.05,1,0.9,0.8646
"energy-y2",3,"dropToValue",512,0.1,"cone",0,1,0.8992,0.8854
"energy-y2",2,"dropToValue",256,0.1,"cone",0,1,0.8991,0.8333
"energy-y2",2,"dropToValue",512,0.1,"rect",0,1,0.8983,0.8542
"energy-y2",8,"dropToValue",1024,0.1,"cone",0,1,0.8966,0.8333
"energy-y2",2,"dropToValue",256,0.1,"rect",0.05,1,0.8963,0.8646
"energy-y2",8,"dropToValue",1024,0.01,"cone",0.05,1,0.8948,0.8229
"energy-y2",8,"dropToValue",512,0.1,"cone",0.05,1,0.894,0.8385
"energy-y2",2,"dropToValue",256,0.1,"cone",0.05,1,0.8922,0.8542
"energy-y2",3,"dropToValue",1024,0.1,"cone",0.05,1,0.8908,0.8802
"energy-y2",4,"dropToValue",1024,0.01,"rect",0.05,1,0.8902,0.8542
"energy-y2",2,"dropToValue",1024,0.01,"rect",0.05,1,0.8902,0.8438
"energy-y2",32,"dropToValue",256,0.1,"cone",0,1,0.8897,0.849
"energy-y2",4,"dropToValue",256,0.01,"rect",0.05,1,0.889,0.8333
"energy-y2",4,"dropToValue",256,0.1,"rect",0.05,1,0.889,0.8854
"energy-y2",16,"dropToValue",256,0.1,"cone",0.05,1,0.8879,0.8073
"energy-y2",2,"dropToValue",512,0.01,"rect",0.05,1,0.8866,0.8542
"energy-y2",4,"dropToValue",512,0.01,"rect",0.05,1,0.8866,0.8542
"energy-y2",2,"dropToValue",256,0.01,"rect",0.05,1,0.8854,0.8594
"energy-y2",8,"dropToValue",1024,0.01,"rect",0.05,1,0.8841,0.8385
