ID:,ad8acca3-0084-4643-9376-790a1b953460,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8535894191,testAUC:,0.8323038189,bestEpoch:,96
ID:,ae6e1e3f-5a84-401f-94fb-56f84f4a9d6c,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,rect,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8526786107,testAUC:,0.83680504,bestEpoch:,90
ID:,29a2901c-e9ab-4bf7-9c40-ba3d39357e06,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8520472472,testAUC:,0.8417797759,bestEpoch:,96
ID:,d1c7e0b6-673b-4ac2-91c6-a2a814c50477,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.85186006,testAUC:,0.8440538276,bestEpoch:,71
ID:,9fc17ce8-9a93-4ea3-b42b-0a2bc8d9c0eb,LR:,0.1,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8514128773,testAUC:,0.8472193315,bestEpoch:,92
ID:,87add8da-f602-4f5b-ba68-8c6351068c42,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8511709189,testAUC:,0.8428079533,bestEpoch:,91
ID:,43aaa241-eaf3-4284-93dd-d61078e5fd51,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8503579205,testAUC:,0.8332541312,bestEpoch:,72
ID:,0cf3b9e6-036e-4d94-8822-fb40a5691fa6,LR:,0.05,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,rect,l1reg:,0,l2reg:,0.00001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8499290256,testAUC:,0.820691954,bestEpoch:,96
ID:,9d03c6d3-a1e7-4745-9772-a3dcc508c28e,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.00001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8497634653,testAUC:,0.8386481059,bestEpoch:,33
ID:,4a819847-ed8b-481c-b005-384bd6ada569,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,rect,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.848316874,testAUC:,0.8371172874,bestEpoch:,95
ID:,c8e799db-1ade-49fe-82d3-0bb7fd82dcbb,LR:,0.05,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.00001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8478490386,testAUC:,0.8257204567,bestEpoch:,96
ID:,6eb7a3cc-56ef-439c-8eab-09f563c1b70e,LR:,0.1,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,rect,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8478307352,testAUC:,0.8307114059,bestEpoch:,95
ID:,6ba07f1a-d10a-4333-aa61-6718419109c1,LR:,0.1,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8475784586,testAUC:,0.8364382695,bestEpoch:,96
ID:,13b6a4d6-efe3-42e6-b4ac-597b4f052406,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.00001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8473705902,testAUC:,0.8390653029,bestEpoch:,95
ID:,443cbbe0-860c-4bc7-b15a-151f871a2648,LR:,0.05,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8472596431,testAUC:,0.8356637018,bestEpoch:,84
ID:,f3d61195-b227-4b9f-86f0-c6070f4506d3,LR:,0.05,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8472481477,testAUC:,0.82717181,bestEpoch:,55
ID:,0c032e0d-c121-4387-b4e7-1410bff93d3e,LR:,0.1,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8468279368,testAUC:,0.8214459841,bestEpoch:,48
ID:,4ca3db14-05ca-4bb6-a342-7e80f127d2c8,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.845998398,testAUC:,0.8338438777,bestEpoch:,71
ID:,40f76cce-ee76-400d-a896-91faa4c1940f,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.00001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8455356673,testAUC:,0.8383305189,bestEpoch:,89
ID:,f5ade783-04c0-4676-b302-a074ccc6511d,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8451960317,testAUC:,0.8417542572,bestEpoch:,95
ID:,1d9263d5-6968-4b11-9267-3dc99c6a9093,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.00001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8451908744,testAUC:,0.8408852714,bestEpoch:,49
ID:,36388767-d7ae-4a4a-bcea-8f23d11ffaad,LR:,0.1,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,cone,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8447426338,testAUC:,0.8274360421,bestEpoch:,33
ID:,0fa4abff-68c9-44bf-bde9-5d83bffbfae8,LR:,0.05,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8439311689,testAUC:,0.8388290764,bestEpoch:,85
ID:,a04d574b-713a-4005-b03d-59747f500592,LR:,0.05,n_layers:,2,n_hidden:,2048,activationFunction:,1,dropoutType:,2,dropoutRate:,0.1,layerForm:,rect,l1reg:,0,l2reg:,0.001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8437899579,testAUC:,0.8406867272,bestEpoch:,91
ID:,686c169b-d33d-446e-bf8e-1b4e77ecd625,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,rect,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8435736363,testAUC:,0.8280072919,bestEpoch:,82
ID:,890dbe36-152c-4125-ad00-4c222d6968bb,LR:,0.1,n_layers:,2,n_hidden:,1024,activationFunction:,1,dropoutType:,2,dropoutRate:,0.05,layerForm:,cone,l1reg:,0,l2reg:,0.0001,nBlocks:,8,blockForm:,rect,bottleneck:,0.5,task:,mean,valAUCmax:,0.8434055565,testAUC:,0.8331254069,bestEpoch:,50
